Active (0/1);Name*;Categories (x,y,z...);Price tax included;Tax rule ID;Quantity;Description
1;Szafka RTV industrialna szeroka HIGH ROCK;loftowy;729,;1;9;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p>Urządzasz mieszkanie w industrialnym stylu? Kolekcja mebli HIGH ROCK to połączenie dekoru dąb riviera z pełną głębi czernią, która przyciągnie Twoją uwagę.</p><p>Szafka RTV HIGH ROCK podkreśli loftowy charakter salonu.<br>To niezbędny mebel w każdym pokoju dziennym, który pomoże uporządkować sprzęty i akcesoria.</p><p><strong>WNĘTRZE</strong></p><ul><li class=""ui-draggable"">Szafka posiada otwarte wnęki, w których bezpiecznie umieścisz dekoder czy konsolę.</li><li class=""ui-draggable"">Uwagę przyciągają otwarte, małe półki, na których zmieszczą się niewielkie dekoracje lub akcesoria.</li><li class=""ui-draggable"">Szuflada pozwoli Ci uporządkować gry lub inne dodatki.</li></ul><p><strong>WYKOŃCZENIE</strong></p><ul><li class=""ui-draggable"">Szafka została wykonana z płyty meblowej oraz wykończona laminatem i folią.</li><li class=""ui-draggable"">Fronty szuflady oraz panelu tworzącego półki pokryte są folią w kolorze dąb riviera.</li><li class=""ui-draggable"">Blat wykończony jest płytą laminowaną w czarnym kolorze.</li><li class=""ui-draggable"">Szafka została wyposażona w czarne, metalowe uchwyty oraz<span> </span>ramy z płyty MDF przechodzące w nogi, co dodatkowo podkreśla industrialny charakter wnętrza.</li><li class=""ui-draggable"">Powierzchnię płyty laminowanej oraz foliowanej bardzo łatwo utrzymać w czystości – wystarczy użyć miękkiej, zwilżonej ściereczki.</li><li class=""ui-draggable"">Meble z kolekcji HIGH ROCK pomogą stworzyć wyjątkowy, loftowy klimat w Twoim mieszkaniu. Świetnie będą się prezentować przy ścianie z czerwonej cegły.</li></ul></div></div>"
1;Komoda SARDINIA 4S;loftowy;773,10;1;98;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""> </div><div align=""justify""><strong>Komoda SARDINIA</strong> świetnie sprawdza się jako dodatkowa przestrzeń przechowywania wyposażenia domu, ale także jako elegancka powierzchnia do umieszczenia fotografii, dekoracyjnych bibelotów lub roślin doniczkowych.<br><br><h2>WNĘTRZE</h2><br><strong>Cztery pojemne szuflady</strong> na prowadnicach<strong> rolkowych</strong> przydają się do przechowywania drobiazgów lub dokumentów.<br><br><h2>WYKOŃCZENIE</h2><br>● Korpus, półki oraz fronty komody są wykonane z <strong>płyty wiórowej</strong> i pokryte <strong>melaminą</strong>, która jest materiałem łatwym do utrzymania w czystości oraz nadaje atrakcyjny wygląd struktury powierzchni;<br><br>● Kontrastujący <strong>czarny dekor</strong> komody zdecydowanie podkreśla oryginalność designu mebla korespondując z czarnymi uchwytami i nóżkami;<br><br>● Drzwiczki szafek oraz fronty szuflad wyposażone są w duże, <strong>metalowe uchwyty</strong>;<br><br>● Mebel jest umieszczony na eleganckich <strong>płozach z metalu</strong></div><div align=""justify""><br></div><ul><li><div align=""justify"">Maksymalne obciążenie blatu wynosi 40 kg.</div></li></ul><p><br></p><div align=""justify""><br><h2>ARANŻACJA</h2><br><div align=""justify""><br>Kolekcja mebli do sypialni <strong>SARDINIA</strong> to nowoczesna propozycja stawiająca na zdecydowane akcenty i funkcjonalną prostotę aranżacyjną.<br><br></div><div align=""justify"">Połączenie barwy dębu artisan z ciemnymi akcentami podkreśla elegancję kolekcji a salonowi nadaje stylowy wyraz luksusowej przestrzeni.<br><br>Kolekcja pięknie sprawdzi się we wnętrzach inspirowanych naturą i loftowych, ale także stworzy świetną bazę do urządzenia wnętrza w stylu marynistycznym.</div></div></div>"
1;Komoda industrialna szeroka z szufladami i półkami HIGH ROCK;loftowy;1049,;1;69;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p>Urządzasz mieszkanie w industrialnym stylu? Spodoba Ci się komoda z kolekcji HIGH ROCK.</p><p>Duża ilość miejsca do przechowywania umożliwi funkcjonalne rozplanowanie wnętrza salonu, jadalni czy domowego biura. Możesz uporządkować w niej ubrania, zastawę stołową czy dokumenty.</p><p>Blat pozwoli Ci wyeksponować stylowe dekoracje lub ulubione pamiątki.<br><br>Kolekcja mebli HIGH ROCK to połączenie dekoru dąb riviera z pełną głębi czernią, która przyciągnie Twoją uwagę.</p><p><strong>WNĘTRZE</strong></p><ul><li class=""ui-draggable"">Komoda posiada 2 zamykane wnęki oraz 3 szuflady, dzięki którym rozważnie uporządkujesz potrzebne przedmioty;</li><li class=""ui-draggable"">W otwartych wnękach możesz umieścić niewielkie dekoracje lub płyty;</li></ul><p><strong>WYKOŃCZENIE</strong></p><ul><li class=""ui-draggable"">Komoda HIGH ROCK została wykonana z płyty meblowej oraz wykończona laminatem i folią.</li><li class=""ui-draggable"">Fronty komody pokryte są folią w kolorze dąb riviera.</li><li class=""ui-draggable"">Blat wykończony jest płytą laminowaną w czarnym kolorze, a półki płytą foliowaną w barwie dąb riviera.</li><li class=""ui-draggable"">Komoda została wyposażona w czarne, metalowe uchwyty oraz<span> </span>ramy z płyty MDF przechodzące w nogi, co dodatkowo podkreśla industrialny charakter wnętrza.</li><li class=""ui-draggable"">Powierzchnię płyty laminowanej bardzo łatwo utrzymać w czystości.</li></ul><p>Meble z kolekcji HIGH ROCK pomogą stworzyć wyjątkowy, loftowy klimat w Twoim mieszkaniu. Świetnie będą się prezentować przy ścianie z czerwonej cegły.</p></div></div>"
1;Szafka RTV SARDINIA 2D;loftowy;633,88;1;17;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><br>Kolekcja mebli do salonu <strong>SARDINIA</strong> to nowoczesna propozycja stawiająca na zdecydowane akcenty i funkcjonalną prostotę aranżacyjną. Połączenie barwy dębu artisan z ciemnymi akcentami podkreśla elegancję kolekcji a salonowi nadaje stylowy wyraz luksusowej przestrzeni.<br>Kolekcja pięknie sprawdzi się we wnętrzach inspirowanych naturą i loftowych, ale także stworzy świetną bazę do urządzenia wnętrza w stylu marynistycznym.<br><br><strong>Szafka RTV SARDINIA</strong> to idealne rozwiązanie aranżacyjne do kącika rozrywkowego w salonie. Stwarza funkcjonalną przestrzeń w kąciku rozrywkowym elegancko komponując telewizor i sprzęt RTV we wnętrzu.<br><br><h2>WNĘTRZE</h2><br>● <strong>Dwie szafki</strong> swobodnie pomieszczą akcesoria i gadżety;<br>● Umieszczona pośrodku <strong>otwarta wnęka ze szklaną półką</strong> pozwala elegancko i estetycznie umieścić sprzęt RTV. Wymiary wnęki dolnej - szer.60 cm, gł.40,5 cm, wys.20 cm (17,5 cm górnej).<br>● Maksymalne obciążenie szklanych półek wynosi <strong>2 kg</strong>.<br><br><h2>WYKOŃCZENIE</h2><br>● Korpus, półki oraz fronty są wykonane z <strong>płyty wiórowej</strong> i pokryte <strong>melaminą</strong>, która jest materiałem łatwym do utrzymania w czystości oraz nadaje atrakcyjny wygląd struktury powierzchni;<br>● Kontrastujący <strong>czarny dekor</strong> szafki zdecydowanie podkreśla oryginalność designu szafki korespondując z czarnymi uchwytami i nóżkami oraz wnętrzem otwartej wnęki;<br>● Drzwiczki szafek wyposażone są w duże, <strong>metalowe uchwyty</strong>;<br>● Mebel jest umieszczony na eleganckich <strong>płozach z metalu</strong>;<br>● <strong>Za dodatkową opłatą można wyposażyć szafkę w oświetlenie LED, które pięknie podkreśli szyk wystroju wnętrza.</strong></div></div>"
1;Komoda SPOT 3S z oświetleniem;industrialny;689,08;1;2;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p><strong>Komoda SPOT 3S</strong> wchodzi w skład kolekcji przeznaczonej do pokoju młodzieżowego i pomoże uporządkować poskładane ubrania, bieliznę i inne akcesoria.<br><br></p><p><strong>Wyposażona jest w zewnętrze oświetlenie, </strong>które podkreśli nowoczesny charakter mieszkania.<br><br>Taśma LED umieszczona jest w specjalnej wnęce, w górnej części mebla.<br><br></p><h2><strong>WNĘTRZE</strong></h2><ul><li class=""ui-draggable"">Komoda posiada <strong>3 szuflady</strong>, wyposażone w prowadnice kulkowe z pełnym wysuwem.</li></ul><br><br><h2><strong>WYKOŃCZENIE</strong></h2><ul><li class=""ui-draggable"">Meble SPOT wykonano z płyty meblowej wykończonej<strong> laminatem.</strong></li></ul><br><br><h2><strong>DLA KOGO JEST KOLEKCJA SPOT?</strong></h2><ul><li class=""ui-draggable"">Meble SPOT to propozycja dla wymagających nastolatków, którzy marzą o aranżacji pokoju w nieco <strong>tajemniczym klimacie</strong> z elementami stylu <strong>industrialnego.</strong></li><li class=""ui-draggable""><strong>W nowoczesnym pokoju młodzieżowym </strong>nie powinno zabraknąć klimatycznego oświetlenia – <strong>meble SPOT wyposażone w zewnętrze oświetlenie</strong> stworzą w pomieszczeniu nastrój, który doceni każdy nastolatek.</li><li class=""ui-draggable"">Ze względu na nowoczesny design mebli SPOT, możesz wykorzystać je również<strong> w aranżacji przedpokoju, pokoju dziennego, sypialni czy domowego biura.</strong></li></ul></div></div>"
1;Szafka RTV COIMBRA 2D1S;industrialny;579,;1;57;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p><strong>Szafka RTV COIMBRA </strong>będzie świetnym uzupełnieniem nowoczesnej i eleganckiej aranżacji salonu.<br><br></p><p>Konstrukcja szafki pozwala na łatwe rozmieszczenie sprzętów i akcesoriów.<br><br></p><h2><strong>WNĘTRZE</strong></h2><ul><li class=""ui-draggable""><strong>Pod blatem</strong> możesz umieścić dekoder lub konsolę.</li><li class=""ui-draggable"">We <strong>wnęce za drzwiami</strong> uporządkujesz potrzebne przedmioty, których nie chcesz eksponować.</li><li class=""ui-draggable""><strong>Szuflada</strong> przyda się na przechowanie niewielkich akcesoriów.</li><li class=""ui-draggable""><strong>Szafkę możesz doposażyć w oświetlenie </strong>(za dopłatą), dzięki czemu kącik wypoczynkowy zaprezentuje się niezwykle elegancko.</li><li class=""ui-draggable"">Pasujące oświetlenie: SQUARE Z-2SQR-AL-TR-BC-WN.</li></ul><br><br><h2><strong>WYKOŃCZENIE</strong></h2><ul><li class=""ui-draggable"">Szafka RTV jest wykonana z płyty meblowej i wykończona melaminą.</li><li class=""ui-draggable"">Połączenie czerni z kolorem drewna wprowadza do wnętrza <strong>nowoczesny i przytulny klimat</strong>.</li></ul></div></div>"
1;Komoda industrialna wysoka HIGH ROCK;industrialny;1089,;1;67;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p>Urządzasz mieszkanie w industrialnym stylu? Kolekcja mebli HIGH ROCK to połączenie dekoru dąb riviera z pełną głębi czernią, która przyciągnie Twoją uwagę.</p><p>Komoda HIGH ROCK to praktyczny mebel do salonu, jadalni czy domowego biura.</p><p>Duża ilość zamykanych wnęk pozwoli Ci na uporządkowanie ubrań, zastawy stołowej, książek czy dokumentów.</p><p>Może pełnić też funkcję biblioteczki.</p><p><strong>WNĘTRZE</strong></p><ul><li class=""ui-draggable"">Komoda posiada 8 zamykanych wnęk, dzięki którym rozważnie uporządkujesz potrzebne przedmioty.</li><li class=""ui-draggable"">W środkowej części mebla możesz umieścić niewielkie dekoracje, płyty lub czasopisma.</li></ul><p><strong>WYKOŃCZENIE</strong></p><ul><li class=""ui-draggable"">Komoda HIGH ROCK została wykonana z płyty meblowej oraz wykończona laminatem i folią.</li><li class=""ui-draggable"">Fronty komody pokryte są folią w kolorze dąb riviera.</li><li class=""ui-draggable"">Blat wykończony jest płytą laminowaną w czarnym kolorze, a półki płytą foliowaną w barwie dąb riviera.</li><li class=""ui-draggable"">Komoda została wyposażona w czarne, metalowe uchwyty oraz <span></span>ramy z płyty MDF przechodzące w nogi, co dodatkowo podkreśla industrialny charakter wnętrza.</li><li class=""ui-draggable"">Powierzchnię płyty laminowanej oraz foliowanej bardzo łatwo utrzymać w czystości – wystarczy użyć miękkiej, zwilżonej ściereczki.</li></ul><p>Meble z kolekcji HIGH ROCK pomogą stworzyć wyjątkowy, loftowy klimat w Twoim mieszkaniu. Świetnie będą się prezentować przy ścianie z czerwonej cegły.</p></div></div>"
1;Szafka pod telewizor nowoczesna NOVENA;nowoczesny;769,;1;9;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p><br></p><div align=""justify"">Szukasz <strong>minimalistycznej szafki RTV </strong>o długości 160 cm? Spodoba Ci się szafka<strong> RTV NOVENA.</strong><br><br><br><h2>WNĘTRZE</h2><br><br><ul><li class=""ui-draggable"">Półka wytrzyma obciążenie 5 kg.</li></ul><br><ul><li class=""ui-draggable"">Za frontami szuflad kryją się podwójne wnętrza - dzięki temu możesz lepiej segregować swoje przedmioty.</li><li class=""ui-draggable"">Szuflady mają <strong>cichy domyk - nie trzaskają.</strong></li><li class=""ui-draggable"">Blat szafki wyposażono w przepust kablowy.</li></ul><br><br><br><h2>WYKOŃCZENIE</h2><br><br><ul><li class=""ui-draggable"">Lubisz minimalistyczne aranżacje? Meble z <strong>kolekcji NOVENA</strong> zachwycą Cię swoją prostą konstrukcją.</li><li class=""ui-draggable"">Białe fronty sprawiają, że przestrzeń wyda się jaśniejsza i większa. Czarne wstawki i dekory w kolorze drewna podkreślają nowoczesny charakter aranżacji. </li><li class=""ui-draggable"">Meble wykończono laminatem.</li></ul></div></div>"
1;Komoda STEP;nowoczesny;615,48;1;12;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div class="""" align=""justify""><p><strong>Komoda STEP </strong>pomieści ubrania, bieliznę, jak i niezbędne akcesoria czy rzeczy do szkoły. Blat możesz wykorzystać jako miejsce na dekoracje, zabawki czy organizery.<br><br></p><p>Połączenie koloru jasnego drewna z bielą oraz szarością imitującą beton urozmaica pokój i nadaje aranżacji lekkości. Komoda STEP sprawdzi się zarówno w pokoju dziewczynki, jak i chłopca.<br><br></p><h2><strong>WNĘTRZE</strong></h2><ul><li class=""ui-draggable"">W<strong> 3 szufladach</strong> łatwo uporządkujesz potrzebne przedmioty.</li><li class=""ui-draggable""><strong>Otwarta wnęka </strong>to świetne miejsce na książki lub gry.</li></ul></div><div class="""" align=""justify""><br></div><div class="""" align=""justify""><br><h2><strong>WYKOŃCZENIE</strong></h2><ul><li class=""ui-draggable"">Meble z kolekcji STEP są wykonane z <strong>płyty meblowej </strong>i wykończone <strong>laminatem</strong>.</li><li class=""ui-draggable"">Kolorystyka pozwala na wykorzystanie ich w nowoczesnych wnętrzach. Pasują zarówno do jasnych, jak i ciemnych kolorów ścian.</li><li class=""ui-draggable""><strong>Dwa rodzaje uchwytów</strong> urozmaicają wnętrze ciekawym designem.</li></ul><br><br><h2><strong>MEBLE MŁODZIEŻOWE STEP</strong></h2><p>Kolekcję mebli STEP z powodzeniem możesz wykorzystać w <strong>pokoju dziecięcym</strong>, a za kilka lat posłużą jako <strong>meble młodzieżowe.<br><br></strong></p><p>Meble STEP dają <strong>dużo miejsca do przechowywania</strong>, więc z łatwością uporządkujesz wszystkie ubrania, zabawki i książki.<br><br></p><p><strong>Nowoczesne połączenie kolorów</strong> na frontach mebli pozwala stworzyć w pokoju optymistyczny i przytulny nastrój.</p></div></div>"
1;Komoda NEPTUN 2S/134;nowoczesny;619,;1;23;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p><strong>Komoda NEPTUN 2S/134</strong> pomoże Ci zorganizować potrzebne przedmioty w domowym biurze lub pokoju młodzieżowym.</p><p>Mebel może pełnić funkcję dostawki do blatu biurka NEPTUN – zarówno z prawej, jak i lewej strony.</p><p>Przechowasz w niej często używane sprzęty, dokumenty, artykuły biurowe.</p><p>Jasne fronty komody odbiją światło i dzięki temu rozświetlą pomieszczenie. Nowoczesny design i wybarwienie stworzą <strong>przyjazną przestrzeń do pracy</strong>.</p><p><br></p><h2><strong>WNĘTRZE</strong></h2><ul><li class=""ui-draggable"">Komoda posiada <strong>2 szuflady, </strong>wyposażone w prowadnice kulkowe w pełnym wysuwem i <strong>4 otwarte wnęki</strong>;</li><li class=""ui-draggable"">Szuflady mają <strong>uniwersalny układ</strong> — sam decydujesz, której strony je umieścisz podczas montażu;</li><li class=""ui-draggable"">Na blacie możesz umieścić drukarkę lub potrzebne gadżety, wyeksponować ulubione dekoracje lub ramkę ze zdjęciem.</li></ul><p><br></p><h2><strong>WYKOŃCZENIE</strong></h2><ul><li class=""ui-draggable"">Korpus mebla jest wykonany z płyty meblowej i wykończony laminatem;</li><li class=""ui-draggable"">Powierzchnię <strong>płyty laminowanej</strong> bardzo łatwo utrzymać w czystości;</li><li class=""ui-draggable""><strong>Uchwyty w srebrnym kolorze </strong>odznaczają się prostą, minimalistyczną stylistyką i świetnie pasują do nowoczesnego designu komody;</li><li class=""ui-draggable"">Podstawą komody są <strong>drewniane nóżki</strong>, które nadają jej lekkości.</li></ul><p><br></p><h2><strong>Meble NEPTUN – ZESTAW JE JAK CHCESZ</strong></h2><p><strong>Kolekcja NEPTUN</strong> wyróżnia się innowacyjnym podejściem do aranżacji miejsca pracy lub nauki.<br><strong>Wielofunkcyjny system</strong> pozwoli zrealizować nawet <strong>kilkanaście koncepcji</strong> na zagospodarowanie przestrzeni domowego biura, gabinetu czy pokoju młodzieżowego.</p></div></div>"
